Date,sma90 avg_transaction_value,wma30 avg_transaction_value,closing_price,dema7 opening_price,ema90 avg_transaction_value,tema30 highest_price,opening_price,tema7 closing_price,ema30 avg_transaction_value,dema90 avg_transaction_value,tema90 avg_transaction_value,sma90 closing_price,wma7 miner_revenue,bband_lower7 lowest_price,bband_upper30 closing_price,sma90 highest_price,ema90 opening_price,dema90 highest_price,bband_upper30 highest_price,tema30 closing_price,dema7 number_of_coins_in_circulation,dema90 closing_price,highest_price,dema7 lowest_price,tema7 lowest_price,dema7 closing_price,tema7 highest_price,bband_upper90 opening_price,bband_upper90 lowest_price,bband_upper90 closing_price,bband_upper30 lowest_price,tema90 opening_price,ema90 highest_price,ema30 number_of_coins_in_circulation,ema7 opening_price,wma30 number_of_coins_in_circulation,tema90 highest_price,wma90 avg_transaction_value,dema30 highest_price,tema30 opening_price,tema90 lowest_price,sma7 opening_price,bband_lower7 opening_price,tema30 lowest_price,lowest_price,wma7 closing_price,tema7 opening_price,sma7 closing_price,ema7 lowest_price,ema7 closing_price,bband_upper7 miner_revenue,ema7 miner_revenue,bband_lower30 highest_price,bband_lower30 lowest_price,bband_lower30 avg_hashrate,next_day_closing_price
2013-10-07,0.0013066457872267512,0.0004041066743251179,0.0010618771909094438,0.0010360786971648286,0.0010695783314409353,0.0009844050443018337,0.0010933300564939727,0.0011363883506692388,0.00037994593227394166,0.0007500425481135747,0.000591655241465535,0.0015425774843313006,0.0037688491362658783,0.004309178841189171,0.0006956638060404835,0.0015368071811781223,0.0017148094156827151,0.0016358863000099089,0.0006708585431358105,0.0010345631813745149,0.10570515040567408,0.0016412736793422547,0.0009891349705577895,0.0011956432488581387,0.001333718791757324,0.001034378024781013,0.000984919152480189,0.001142256540768341,0.0011643220938980028,0.0010910775488485736,0.0008420923672028957,0.0016256901950374228,0.0017000999104226505,0.10439258774539573,0.0009486171059338647,0.10489607794823697,0.0016057347235571076,0.0004894484069057521,0.0009203464999813019,0.0010385201282392398,0.0016272928320518118,0.0009784988127687147,0.0034234101990597426,0.0013570139606798037,0.0013721933325271038,0.0009732494145836823,0.0011397613545169327,0.0009642834161604288,0.000979952001517688,0.000947408518089804,0.009345465031510264,0.003538080134591226,0.0032955528342498153,0.004164453640737351,4.1832289916221566e-06,136.5
2013-10-08,0.0013032250708566902,0.0004253348598861305,0.0010729055890346118,0.0010344176862429055,0.001079329144640484,0.0009767655457339833,0.0010618219857016359,0.0011407918786308507,0.00039902695625988055,0.0007642642619515062,0.0006096603550536719,0.0015523936657092369,0.004866289861828466,0.004317305616507464,0.0006882143735931975,0.0015462499288351333,0.0017200706188725406,0.0016381234727885982,0.0006622331914524771,0.001032942623307026,0.10641902769834055,0.0016450629107888429,0.0009705886898598304,0.0012187987982211143,0.0013570741610931247,0.0010382240540857193,0.0009801457451514978,0.0011387306982355294,0.0011627530606753561,0.0010927245863188856,0.0008423038282265177,0.0016274623630155166,0.0017044659358772946,0.10499792642442252,0.0009473550792345048,0.1055030296682875,0.0016058641407830643,0.0004981451642851464,0.000914714442910268,0.0010344619424023024,0.0016323462843574263,0.0009643277710833231,0.00342918777654444,0.0013655211017044588,0.0013802555730237365,0.0009813751942767401,0.0011364974554110424,0.0009554559601705134,0.0009950480546711063,0.0009493141003344835,0.010358741421245071,0.004851969603187206,0.003315554047565998,0.004179088998276341,4.491429316411111e-06,139.5
2013-10-09,0.0013072816896288753,0.00046049977157464755,0.0011201701524282126,0.0010382638630170513,0.0010975389576504402,0.0009824415106745865,0.0010728498104789555,0.0011704244207097342,0.0004341727416967839,0.000790698513308867,0.0006427931899896308,0.0015626146380718284,0.004510615110130886,0.004510947654279722,0.000690477359266306,0.0015563615377845105,0.0017255107415877352,0.0016431624137206516,0.0006639684724447578,0.0010402666030559643,0.10710370764928356,0.00165076768746511,0.001037046195694176,0.0012348300952378793,0.001370098341875764,0.0010615945594831533,0.00101696986100374,0.0011403776850777494,0.0011652871511215399,0.001095708025025982,0.0008416678284073817,0.001629738818200846,0.0017104956925341475,0.10560408178300029,0.0009492605539942606,0.10611025455622125,0.00161011385233438,0.0005150191516732107,0.0009179981556916642,0.0010328415424154455,0.0016372574675277002,0.0009554999090497923,0.0034350269097391875,0.0013734784893259105,0.0013834804692223965,0.0010037931254866447,0.0011409014061557407,0.0009937857032845804,0.0010072051275524588,0.0009629668112792131,0.00678149315899601,0.004624726466188875,0.0033190337993644625,0.004195181177854522,4.603730531127503e-06,140.4
2013-10-10,0.0013040363946111265,0.0004581225483248144,0.0011343495214462887,0.0010616352645166707,0.0010952707803171605,0.0009861677117606257,0.0011201119166674503,0.001194639609603726,0.0004270131310648989,0.0007869096106446344,0.0006376477424749061,0.001572005788915868,0.004263760679196829,0.004644983917938383,0.0006931522634457052,0.0015637386843915455,0.0017320936598721748,0.0016477089557875371,0.000664343333993192,0.0010492166518468946,0.10738439645924636,0.001656857321946703,0.0010308641021281942,0.0012638705732538474,0.0014004507206432856,0.0010828794266991432,0.0010343206337487462,0.0011433610320772392,0.0011699327162837739,0.0011004755370324082,0.0008468894615577607,0.0016348189077623546,0.0017162292351777797,0.10615477309794275,0.0009629124948538278,0.10666259318718962,0.0016136652185864409,0.000513031317566106,0.0009200373024556285,0.001040164806596633,0.001644612263697054,0.0009938314152479963,0.003560116404796844,0.0013884696174372504,0.001427016567904213,0.0010203328330888259,0.001170536793257508,0.0010156220417859296,0.0010275958779333086,0.0009768734017661096,0.0067802276042265575,0.0042516997281002306,0.0033254911887350344,0.004197800496751246,4.710703860218157e-06,140.1
2013-10-11,0.0013027426621378367,0.0004774946925496272,0.001129623065106923,0.0010829209478646004,0.0011049736317470735,0.0009899211603107833,0.001134290548524007,0.001204223562366137,0.00044408794938296733,0.0008006682890756844,0.0006545820176063546,0.001580465920495204,0.004280775467528156,0.004709828167686142,0.000690176352374651,0.00157231584684666,0.0017389106062456403,0.0016521881086354398,0.0006584189286252262,0.00105603317100348,0.10814930729407224,0.0016624802988104911,0.001033955148911185,0.001284772539451591,0.0014187759285092874,0.0010942201134958793,0.0010453083741559163,0.0011481283975356346,0.0011741543262799997,0.0011059290111228998,0.0008513240274466705,0.0016404629327304923,0.0017219186118396165,0.1067627633137499,0.0009768183009354128,0.10727136830286188,0.0016171414502449827,0.0005222573343175996,0.0009221418408477608,0.0010491139810032413,0.0016519312663888508,0.0010156687581730356,0.0036121511289286465,0.0014026696233638627,0.001433466360301526,0.00103024513172148,0.0011947543070538469,0.0010232879904087389,0.0010445590067515095,0.0009860809922051725,0.006772672039952132,0.00424864091660393,0.003327801354707803,0.004206983780311785,4.856338261541304e-06,142.9
2013-10-12,0.0013088604817996716,0.0004813394170838717,0.0011737366576076158,0.001094262069500647,0.001106011376341979,0.0009965929706779453,0.0011295643379051479,0.0012335356193646646,0.0004432069660352221,0.0008016141614031747,0.0006552625769784132,0.0015902821018731403,0.004685960450272031,0.004710206069557556,0.0006953858239690178,0.0015809913712565432,0.0017454514937512988,0.0016572835325959698,0.0006544304514990579,0.0010701288126530248,0.1086014948909233,0.0016698188448523374,0.0010525014296091442,0.0013009100154522807,0.001430994831038715,0.0011204892167435213,0.0010613851398318386,0.001153581703992393,0.0011799814666502012,0.001111303872430358,0.0008536709615918833,0.001645435916127834,0.0017279740229228235,0.10733234621665866,0.0009860253720176265,0.10784046578347506,0.0016215337185082612,0.0005235958896071466,0.0009262905103347291,0.0010559298341777379,0.0016593187376665389,0.0010233350594126764,0.003614647501366773,0.0014164501943775831,0.0014415286007981587,0.0010495510621978954,0.001204339179972369,0.0010376906817606835,0.0010593689359058786,0.001004395307678263,0.006923583102113856,0.004637551236775964,0.0033297117373780258,0.0042064879238366965,4.923911035084605e-06,147.5
2013-10-13,0.0013106366229918218,0.00048781703202233767,0.0012462089881444607,0.0011205321799922577,0.0011085395279986296,0.0010153710027066692,0.0011736756370144194,0.0012900130764767273,0.00044540038460160955,0.0008047350163963851,0.0006586731542138763,0.0016001185228003076,0.005547894350440494,0.004719591739272513,0.0007096632769576575,0.0015899816539216502,0.001753026826946398,0.0016652236147190816,0.0006590937095753285,0.0010958943079961148,0.10951853714549564,0.0016800748317953376,0.0011220499822264876,0.0013252694265398282,0.0014547581829586834,0.0011687919823604037,0.0011097166532070407,0.0011589564000825739,0.001186619245089983,0.0011203116169269667,0.000858889189135105,0.0016528942665200094,0.001735737881798205,0.10796393871009169,0.0010043386544663913,0.10847166798237129,0.0016300608535500527,0.0005262435846488597,0.0009388321698601335,0.00107002409886503,0.0016684220668668134,0.0010377384132568557,0.0036110857974377547,0.0014346556590937726,0.001475390010884016,0.001083840699909723,0.0012336540512239702,0.001060223924682288,0.0010792442294426455,0.0010368737814836076,0.007708783341933104,0.005412551718794192,0.0033265009492925504,0.004204705765375599,4.827786923674443e-06,151.4
2013-10-14,0.001308641205109283,0.0005143970282573095,0.0013076529205561446,0.001168836797696339,0.001121789156699568,0.0010493527426455804,0.0012461441998367837,0.0013544723907519332,0.0004689432378880698,0.0008235027078609784,0.0006816879832458739,0.0016111085980337475,0.006351427726172601,0.004708664088283868,0.0007367868394419844,0.0016004080211262615,0.001762371285984339,0.0016770051310265807,0.0006871030567318637,0.0011297636168727601,0.11005382655925755,0.0016926628843888306,0.001216326909107772,0.0013719713371152034,0.00150737918042812,0.001226172132019275,0.0011898015851953825,0.0011679638676911214,0.0011964999251161679,0.0011308532808186472,0.0008740975057044478,0.0016645454960036443,0.0017458274077182118,0.1085535565072493,0.0010368152963139005,0.10906088427759442,0.0016441224749819683,0.0005389464401616695,0.0009621358694922449,0.0010957870774000525,0.001681642169847536,0.0010602726926582165,0.0035877049625381574,0.001463929903212799,0.001547950175353724,0.001128273154827053,0.001290136930741488,0.001096462954535582,0.0011129389424615957,0.0010771232183772045,0.008204866636872213,0.006145291034707595,0.0033068365038784603,0.004197848553819404,4.681329725524097e-06,158.1
2013-10-15,0.0013065361488815569,0.0005526294517026117,0.0014132104454685004,0.0012262191474992357,0.0011415385967913534,0.0010916567677425187,0.0013075849378818352,0.0014476582088427253,0.0005045094371043182,0.0008515756069039197,0.0007161389740824135,0.001623171369376529,0.0064295746558277606,0.004697007723029119,0.0007818841917464764,0.0016118376802694324,0.0017731514386137848,0.0016913432281664836,0.0007264529601242603,0.0011789308381108601,0.11100795469570701,0.001709463109113199,0.0012843299383336199,0.00143361561338496,0.0015765418985128135,0.0013083862590371545,0.0012709365679545448,0.0011785052075437494,0.001209128138252434,0.001146156469742761,0.00090056177936821,0.0016794999359122584,0.0017574957965936222,0.10920184666532073,0.001077062462926194,0.1097096238546027,0.0016617976190450232,0.000558039939477839,0.0009917936919531661,0.001129653077935798,0.0016989016047463806,0.001096513389427435,0.0035878662946331116,0.0015031427215502213,0.0016221227879227584,0.0011907436880701089,0.0013546024337609194,0.0011466400727939835,0.001157415736600366,0.0011346095002307613,0.007386003087640619,0.006187927820388572,0.0032800138314111812,0.004184709626003029,4.396886820100254e-06,152.8
2013-10-16,0.0013205917847354497,0.0006215146486032615,0.0013297097168064875,0.0013084364268776474,0.0011789756512038119,0.0011426050369744006,0.0014131369750361583,0.0014462137866814787,0.0005739182150395379,0.0009052108950607894,0.0007823049112102229,0.0016358615667455313,0.00610728261951568,0.004737268054683587,0.0008038013430146027,0.001624467355260683,0.0017865139325882115,0.0017084938400709349,0.000775553005168024,0.0012059462079833036,0.11156269063563928,0.0017219479810667362,0.0013600605845169589,0.0014261092934783823,0.001551117396774583,0.0013227422518483148,0.0013554408144259705,0.0011938079260648132,0.0012128201405919165,0.0011535767384822787,0.0009089681094052032,0.0017004361054251543,0.0017709129630008244,0.10980688039285158,0.0011345455022491666,0.11031610436005446,0.0016834195753493708,0.0005941303790063419,0.0010281707360009773,0.0011788154966152903,0.001708672364230307,0.0011466928157232575,0.0035817676599990203,0.0015178566664477422,0.0015189261095658393,0.0012193856207470474,0.001447797198629995,0.0011775361687586527,0.001164052275683336,0.001156129318759469,0.0073526055760546605,0.005725723173026526,0.003245893930893709,0.0041822785341965665,4.13859618791923e-06,157.6
2013-10-17,0.0013351956123153139,0.0006727427811857867,0.0014053330182362406,0.0013227929701448773,0.0012074333172508202,0.001177841518255035,0.0013296405874364675,0.0014832240460607923,0.0006225835998475253,0.0009451480154825075,0.0008305873450989675,0.0016491387110422855,0.005635969351268227,0.004752913839492549,0.0008367588934201295,0.0016371953922066917,0.0017973525783293795,0.001722912470323322,0.000807173438194829,0.0012433301919643203,0.11236728849825328,0.0017373180861207649,0.0013121493593805586,0.0014662973688966546,0.0015941907573204378,0.0013629137399606903,0.0013684918662607293,0.001201227966713507,0.0012208420117493096,0.0011645147592550392,0.0009308471403295174,0.001714984966611162,0.0017827666344909232,0.11044628282915381,0.0011560641069462002,0.11095793278961352,0.0017009135938204148,0.0006223410330608893,0.0010547407725151198,0.001205828227621289,0.001724690722064083,0.0011775903328406015,0.0036192500236848016,0.0015502227727499374,0.0016253476841214184,0.0012597263709962572,0.0014463526377896593,0.001217492022186649,0.0011965857695329374,0.0011918268214739375,0.007220492517200472,0.005242241403279474,0.00323010952340156,0.0041712902301994995,4.217113250461896e-06,168.3
2013-10-18,0.001358789784201106,0.0007052867705696492,0.0015739099610067309,0.0013629659985644749,0.001226887498083043,0.0012325437338463266,0.001405259957338069,0.0015960466828676342,0.0006514022801833302,0.000971506937115018,0.0008613401285803707,0.0016650267571900745,0.006227292349685554,0.004762574160466854,0.0008993383616434647,0.0016519890302026732,0.001809972786005594,0.0017425233233527501,0.0008604476231879252,0.0013071531278333118,0.11313838600138393,0.0017596021153169009,0.0014419733242662727,0.0015311071857682518,0.0016678369925292244,0.0014608312579821592,0.0014444822265315543,0.0012121656512636414,0.001233224731125318,0.0011825505411469234,0.0009652913156981136,0.0017336089722775824,0.0017977973153952484,0.11108921145713968,0.0011917595961325536,0.11160500604253343,0.0017258092081613302,0.0006424550549806937,0.0010952111118663344,0.001243208559987219,0.0017457543668412887,0.00121754802415025,0.003658936666390486,0.001595283968190836,0.001717257225783038,0.0013333194253794464,0.0014833664505271085,0.0012830010376906828,0.0012447843308842493,0.001262197185041447,0.0077735657342889175,0.005979741288672125,0.0031976131593884766,0.004150556065554888,4.4669835878932695e-06,183.1
2013-10-19,0.001394575740072488,0.0007707087215346048,0.0018070818070817923,0.001460887271066233,0.001264294136168645,0.0013595066133795866,0.0015738281360770587,0.0017875959796437232,0.0007150140569381069,0.0010238483110050177,0.0009243980952468867,0.001683464986541202,0.006642615997187976,0.004744997174658455,0.0010062234179979146,0.0016724089720109546,0.0018268180391976668,0.0017801691607133158,0.0010114762132801408,0.0014061165576710472,0.11342712145526179,0.0017914378559494848,0.0018669922569278172,0.0016464359582178331,0.001803471633433161,0.00162419957519154,0.001727320237065809,0.0012302008787556107,0.001253586839991716,0.0012156318389448667,0.001031376090712105,0.001762079334316359,0.0018237514690257126,0.11166816960513082,0.0012621259904390739,0.11218788484286246,0.0017766380533319262,0.0006793579978382341,0.0011860974228572324,0.001307025261819944,0.0017766957936702424,0.001283060052925361,0.0036860161952430026,0.0016661294626792722,0.0018881767243116784,0.0014503652307453485,0.001596199919444874,0.001376386230004932,0.0013251900017607898,0.001375277677405723,0.008167832555157628,0.006495729796126226,0.003081291320824797,0.004113916972641088,4.262837382983803e-06,186.1
2013-10-20,0.0014033248800189857,0.0007989705468553036,0.0018543463704753932,0.001624261852355223,0.001282240274954785,0.0014417526070109946,0.0018069878599403233,0.0019128223187584795,0.0007373542880764888,0.0010471965067173523,0.0009504372413322859,0.0017025913605662538,0.007340764883344647,0.004725852987806568,0.001102004678708482,0.001690920691896882,0.0018495207033270497,0.001809908622087908,0.001091731004794795,0.001500793537132436,0.1142932031465983,0.001824261112653068,0.0017170764879526554,0.0017902013664247082,0.001967149515263132,0.0017469094762581697,0.001788270384050987,0.0012632811596711702,0.001284098428471589,0.0012497203472167304,0.0011214753371751388,0.001804098454173439,0.001845165673391616,0.1123175289745938,0.001375200104465027,0.11284101559359583,0.0018155336196293628,0.0006981908973620471,0.0012487961325953409,0.0014059790252757276,0.0018165635470041852,0.0013764495407537145,0.003658891568882529,0.0017579075050498452,0.0020510339823436863,0.0015563461446143345,0.0017877676068851767,0.0014660545987444998,0.0014276634222405507,0.0014723115709401602,0.00878939904754912,0.007249233763751695,0.003043467131230611,0.004060229104784777,4.2644633118232855e-06,192.8
2013-10-21,0.001417731358577503,0.0008673890976721513,0.001959903895387763,0.0017469764585238134,0.0013223425819410065,0.0015454541554256532,0.001854249966128818,0.0020317216538043373,0.000803222281647066,0.0011027144807520262,0.0010166101148801447,0.0017222642024205884,0.008710234071010875,0.004730453257483232,0.0012042331495673506,0.0017106521000218346,0.0018729867665110908,0.0018463066012139387,0.0011955393599661981,0.0016024337149656495,0.11469791251868844,0.0018606228039251757,0.001891720631191765,0.001922042318834416,0.0021052718416170527,0.0018677511650305664,0.0019103298046043854,0.0012973686201001172,0.0013202765591113497,0.0012909039948374168,0.0012166924101117138,0.001847164850804689,0.0018707335317645485,0.11291006820393223,0.001472228524774237,0.11343779863918779,0.0018637368118559205,0.0007379757899114575,0.001327556476297266,0.0015006467570407508,0.0018607302802169656,0.0014661220340416309,0.003688242689029793,0.001855477173160494,0.0021477808683032923,0.0016671103188700062,0.0019130059689913687,0.0015622274087397844,0.0015295694780888963,0.0015723861952743542,0.01060349850748045,0.00855777675380108,0.0029924543738860873,0.00400657017557314,4.351761030061546e-06,203.0
2013-10-22,0.001451083343185576,0.0009633031677406985,0.0021206034109259864,0.0018678227807647496,0.0013786517726191126,0.0016584652683679368,0.001959802003283148,0.0021776646938918356,0.0008989171238571111,0.0011813574997643697,0.001111138680548478,0.0017441026760428406,0.009427406658660611,0.004733795180808804,0.0013236128641641934,0.0017321933681143861,0.0018987563598191273,0.0018869611855073035,0.0013084901342883051,0.0017202951333998365,0.11564865392362789,0.0019028501752351296,0.002016908025902979,0.002070697180193294,0.0022601489873960365,0.002010942710562541,0.0020377671964784475,0.0013385510017811728,0.0013659805220120683,0.0013414999874208217,0.0013286387989108334,0.0018949541693818461,0.001899054219934318,0.11357335924941969,0.0015722975043698934,0.11410564630963782,0.0019176719893732458,0.0007935014472381929,0.0014144478997023119,0.0016022770070520526,0.0019127124961580977,0.001562299267775305,0.0037343888347997,0.0019687462966336555,0.0023025758858386744,0.001795163386089628,0.0020319167195724658,0.0016665307703047222,0.0016460806047568013,0.0016890021460131202,0.01129024070187526,0.00902618816020763,0.002941425513404851,0.0039455624745586,4.248079831719459e-06,228.0
2013-10-23,0.0014971972311742486,0.0010828835141967856,0.0025144747725392783,0.0020110198167324067,0.001449150806411753,0.0018211007246469527,0.0021204931643240416,0.002472186939057347,0.0010192025410973755,0.001279931754895068,0.0012297197404131932,0.0017706367250871144,0.010326273986555334,0.0048552076467307664,0.0015101740506114486,0.0017578658383068761,0.0019282516080389583,0.0019415408879699045,0.0014784726497888284,0.0018958366051776004,0.11611212815730754,0.001961092664125502,0.002364650788989696,0.0022171775457261594,0.0024065988898215387,0.002270656872199024,0.002296542011110826,0.0013891454390999106,0.0014189829361762676,0.0014230519219308319,0.0014488900446775893,0.0019507797332463384,0.0019359601441472918,0.11417954473371061,0.0016889068773517646,0.11471767895231888,0.0019912939501171775,0.0008628818790924336,0.0015371759223163153,0.0017201269132581312,0.001970403656302272,0.0016666074270661746,0.0037606926909301633,0.00209040642812882,0.0024299592856854846,0.001998192619129549,0.002177873771663612,0.0018412214783154676,0.001766447753900953,0.0018783268112439813,0.011802349895142061,0.009708558924966915,0.002848752390483579,0.003883029059714778,4.344439412974632e-06,207.0
2013-10-24,0.001523203446654315,0.0011483031776809392,0.002183622828784107,0.0022707439366656465,0.0014913423472180352,0.0019773380166262858,0.0025143440492282135,0.002427938844148207,0.001078368240493715,0.0013361003353755604,0.001293891753208945,0.001793102624735584,0.010574868769063661,0.00502483696410784,0.0016014111482394525,0.0017846006176107827,0.001967618264927258,0.001997932722916297,0.0016371572626230416,0.00198565611289242,0.11708027789511566,0.0020026648109448403,0.002448109052130505,0.0021240270377603718,0.0022355634806042954,0.002285030962540846,0.00247268064486654,0.0014706948667939576,0.0014416868696218305,0.0014701528216861798,0.0014883295729627155,0.0020292079798299584,0.001974264789646858,0.11485273911250149,0.001878220863669365,0.11539762796000197,0.002066845736161123,0.0009064122699829029,0.0016583417649981488,0.0018956512389067051,0.001999182819076746,0.0018413061704664752,0.0038041712118465215,0.0021188884497305716,0.002020397468456482,0.0020731687849498623,0.0024724242939348495,0.001955978406184236,0.0017506739226909665,0.0019347556403386326,0.010652947678702576,0.009826415514566283,0.002774339584538439,0.0038887832261882693,4.562413806665638e-06,197.9
2013-10-25,0.0016815870001218383,0.0015723426440507858,0.0020402536531568677,0.002285118578157455,0.0017269624128586937,0.0020413230902455518,0.0021835093059087082,0.0023015929202353513,0.0015212898099968564,0.001674504365379182,0.0017115998792570017,0.0018140505581915878,0.010086590049219316,0.005185272085794272,0.001661883038615579,0.0018066336954771396,0.0019972832096243065,0.00203576642752238,0.0017100369474717103,0.0020353392561037256,0.11756471027178117,0.002036426568427216,0.002071001344605354,0.002066312422442977,0.0021389009389114894,0.0022223103361832114,0.0023317792251665026,0.0015177943187199144,0.0014632109298490306,0.0015042571825748113,0.0015271784172855435,0.0020828346849692675,0.0020017423695832953,0.1154698247299979,0.001934646509879366,0.11602437752239936,0.0021147999301640713,0.0011313853622494895,0.001718916043778676,0.0019854619734005347,0.0020278443013375946,0.00195606837690232,0.004043152361927468,0.0021460915753108434,0.002041359293747727,0.0020829658242960958,0.0024281719507623645,0.0020247396423161215,0.0017442712638893396,0.0019399992385672749,0.01066823360171601,0.009396422433571958,0.0027723423323691362,0.003894115614416563,4.654859745024942e-06,188.6
2013-10-26,0.001704084788555684,0.0015807834482137462,0.0018937335066367272,0.0022223955468843315,0.0017417893838310682,0.0020643437273387757,0.002040147583803595,0.002133142315289688,0.0015056696842067792,0.0016865079108345643,0.0017153605301047266,0.001832225673402691,0.010281097858779203,0.005296273112165434,0.0016999730728144147,0.0018258732938282937,0.002022467022773755,0.002065048820599602,0.0017556432143805492,0.0020492064177943872,0.1184319404641786,0.0020624906846356678,0.0019071758651067264,0.002098307399490691,0.0021751525868129312,0.0021097269841918315,0.002140081958652819,0.0015518976312783317,0.001493651101786883,0.0015294672133944406,0.0015839599849385363,0.0021247243791236783,0.0020242782116083116,0.11613665429570663,0.0019398898123412986,0.11669987389358327,0.0021499651417844004,0.0011517922231112157,0.0017519580888942718,0.0020351402637198077,0.0020657760948524576,0.0020248327759003065,0.004246484171485106,0.0021995675503885745,0.0022090538960777145,0.002038187591519476,0.0023018138963666404,0.0020375162233541508,0.001782890986634894,0.0019060390120289872,0.010622533448868834,0.009762602411472962,0.0027892413991329815,0.0038903233811653434,4.082627005311257e-06,206.9
2013-10-27,0.0017138645289470067,0.001559082117835963,0.0021820473433376564,0.0021098078780762627,0.0017411583409569671,0.0021094170946435523,0.0018936350546192374,0.002198906888527967,0.0014608816656797238,0.001675889509409157,0.001690867390013168,0.0018535581582941225,0.009635204637990877,0.00534141862043646,0.0017701783663804371,0.0018465293043279964,0.0020431840335361842,0.0020996848600311063,0.0018151041600613649,0.002113257645087234,0.11897282433813017,0.0021004001418502005,0.002052455063907402,0.0021287807331123176,0.002208883780950112,0.002158578388784929,0.0021074704658758173,0.0015771068871695826,0.0015257532805999785,0.0015712398201118624,0.0016394981595388644,0.0021551735271163747,0.0020501655197909946,0.11676577870416172,0.0019059315013395528,0.11734000185306859,0.0021926342253793946,0.0011576431079422973,0.0017997168188818372,0.0020490060708532112,0.0021037975042091164,0.002037609944633048,0.004287962093769131,0.0022504005787866224,0.0022396904099649256,0.0020640633013221873,0.0021333471184641142,0.0020858349298252116,0.0018197885923487492,0.0019551323401186815,0.01087653829427053,0.009286440420164313,0.0027963076573544535,0.003890430695808876,4.274597229497051e-06,206.9
2013-10-28,0.001717811509373994,0.0015587824578507763,0.0021820473433376564,0.002158661155793183,0.0017523885305208743,0.0021523552951066283,0.002181933902369093,0.0022324775369879646,0.0014426085170641638,0.0016828348638247906,0.0016888464339992575,0.0018735750724854193,0.008727986089348397,0.005343543016638294,0.0018344314194826683,0.0018665557983172341,0.0020711461134864384,0.0021344540297928705,0.0018730358184345305,0.002167150544125772,0.11969770722976647,0.002136971604082022,0.0020833655317373315,0.0022268370818038716,0.0023309124837260844,0.002186251713758698,0.0021028401115054524,0.0016188782098434454,0.001568769799264333,0.0016122175790592164,0.0017166249236768225,0.0022025130739607574,0.0020763023355899676,0.11741769877054553,0.001955022060305678,0.11800261835855175,0.0022351656081449275,0.001174410782896665,0.0018461068239026615,0.0021130510418582854,0.002151800661041682,0.002085930873658659,0.004382895016139775,0.0023277588248977743,0.002425121941387505,0.002077952045336555,0.0021991180057646456,0.0021185894375772216,0.0018954761950704876,0.0019919523361859523,0.010414000932646536,0.008605574646423558,0.0028072830390018927,0.003874084591975746,4.5031494482136725e-06,216.0
2013-10-29,0.001824467691578905,0.001840481143774983,0.0023254165189648957,0.002186335541853414,0.0019160220425225721,0.0022070125043353733,0.002181933902369093,0.002330330006084444,0.0017299202777771028,0.0019126173988642699,0.001966614129304276,0.0018957980975430923,0.008311681463058954,0.005322803583401696,0.0019123079987576341,0.0018871724640350356,0.002098493642228985,0.002172551375990303,0.0019391635196277235,0.00223896598636137,0.12038352989795476,0.0021786067251036503,0.0021869155989675954,0.002313617324740197,0.0024293940043400714,0.0022634791717375674,0.00215779789334479,0.0016598547091799531,0.0016142472878945754,0.001659949070230933,0.0017954547918233102,0.0022475393517313175,0.00210460655501582,0.1180676347312618,0.0019918399795302785,0.11866471584505656,0.0022821957150677835,0.0013339748624800682,0.0019005555965898938,0.002166938676828989,0.0022013965120286083,0.0021186868880462215,0.004444864464415006,0.002405047831427941,0.0024863949691619203,0.002120425092384637,0.0022326918773454482,0.0021487886291216354,0.0019681075244211907,0.002056645356828757,0.010134784685511739,0.008380832063472926,0.0028130817728050372,0.0038561103462321153,4.940456173840174e-06,208.0
2013-10-30,0.0018426676568811425,0.0018676953028879222,0.0021993776832486475,0.0022635659609875,0.0019451846014884033,0.002252483313591201,0.0023252956244742065,0.0023077604123095674,0.00173771328531196,0.0019434168145828871,0.0019918758648841493,0.0019168472287452616,0.008654857597859167,0.0053139524910415376,0.0019664542164360213,0.001908517008218067,0.0021290692811248707,0.0022092992886292018,0.0019992303597745967,0.0022758785749510124,0.12070179274384396,0.0022131825665562266,0.0021869155989675954,0.002363995490068868,0.002475365457866842,0.002254028520824715,0.0021861373919354887,0.0017075847331386035,0.0016567756395363745,0.0016968340630027987,0.0018657362657632723,0.002299521469665222,0.0021322887036850646,0.11866562052631047,0.0020565293511442748,0.11927588117970822,0.0023269031487912623,0.0013691864013834036,0.0019489905480799125,0.002238747104413949,0.002248376577037095,0.00214888746868723,0.004459249123646182,0.002470105651677809,0.002483170072963267,0.0021231336856156677,0.002330553741265784,0.0021023283344379223,0.002021745988417943,0.0020725690576142847,0.009542051779953195,0.008884399009897015,0.00282620498470236,0.0038529268965370386,5.3869995756197775e-06,211.2
